"norm","lnorm","gamma","exp","cauchy","t","Categ"
0.553917653537589,1.30593368302838,3.60752697074546,1.01388219739766,-2.78807800540025,0.591078425218838,"A"
-0.0619117105767217,1.53469557588468,6.3453642303219,1.59599918491187,-1.95919036430041,-0.730289539498719,"A"
-0.305962663739917,1.05644761132936,1.06882228588538,1.0367456273687,1.02352629276185,1.01959583062732,"B"
-0.380471001012383,6.18538234372147,7.56331814615646,0.0811060955747962,-1.15040659134375,-4.33026838142867,"A"
-0.694706978920513,0.359749498019378,5.33353821563095,0.833117888267052,1.20857308739421,-0.346866281949369,"A"
-0.207917278019599,1.83332317278118,3.22237188035274,0.901017631915776,-1.07702021364155,-4.42026940289872,"A"
-1.26539635156826,0.914909095840102,3.64383125395247,0.370780426543206,0.313582069655616,-2.73318199527502,"B"
2.16895596533851,0.770410149828235,2.71378764836176,4.73985360910125,-3.43812180395089,-0.589752950618624,"A"
1.20796199830499,1.59056807747378,11.0128781735898,0.636788875795901,0.8258986613731,0.0916834017627642,"A"
-1.12310858320335,0.360450518128367,6.31829368945306,2.30401243040557,-0.913520843377645,-1.55708418845459,"B"
-0.402884835299076,0.268890534668493,1.18899013078703,0.250266208313406,-0.0227047637558243,0.0698298101864739,"A"
-0.466655353623219,0.609887432649806,1.23473476385478,0.660038622561842,-13.7783723893024,-1.14518134625175,"B"
0.779965118336318,5.76472326378073,1.1104772083082,4.24959288884826,-1.00453758795305,0.350374141171927,"B"
-0.0833690664718293,1.05734893916832,3.44551749271299,0.226643182019634,-0.533258378547743,0.351878056411798,"A"
0.253318513994755,1.39296476232399,0.987919103298538,1.90511028460207,0.35291147602976,-0.779201969673489,"B"
-0.028546755348703,0.827085968042261,0.161138728177228,0.254733650013804,1.74342551786792,-15.3063325450478,"A"
-0.0428704572913161,1.60078275574132,1.56502469830564,0.455740082911812,0.0423311961851713,-3.1374627629462,"A"
1.36860228401446,0.386092020435921,5.10797339870943,2.38802012602303,-4.06269022650237,0.129128554121834,"A"
-0.225770985659268,3.18327476290758,0.403037557917045,4.30137480157288,1.13726390554871,0.711319068204552,"A"
1.51647060442954,1.79446200838916,3.58140257162915,0.975314364726556,-24.5681857622257,0.329300192680628,"B"
-1.54875280423022,0.446438858678902,2.52977135865357,0.836304054553521,-1.50446907763294,0.160804711311913,"B"
0.584613749636069,1.05606870615249,3.01166250961332,1.54687880157473,0.475857847151149,-0.666140480827139,"B"
0.123854243844614,2.04691057429587,3.29639313894574,1.25843691335299,-2.71997322215182,-710.082605831961,"B"
0.215941568743973,1.74670469618811,5.89939069913237,0.0868599694222212,-0.378938063285109,0.175047155851113,"B"
0.379639482759882,4.4014499286362,0.336643394894139,0.509282014332712,1.11285805240853,-0.985200262689091,"B"
-0.502323453109302,0.541729892601824,2.41964593310318,0.600079420022666,0.405150587576872,-0.874495673754198,"A"
-0.33320738366942,3.05303633622128,3.82281070032596,2.03738695560935,0.983729005350173,-0.325832857937866,"A"
-1.01857538310709,2.81946742277202,1.41938807069501,0.790610101963294,-0.310822055951118,0.603197016006388,"A"
-1.07179122647558,0.850030428500313,2.70483973078813,0.251082282047719,-2.766015240554,6.14126701028897,"A"
0.303528641404258,0.376842974025398,1.56343842097568,1.50135330084131,0.480792815114266,-4.03552166114474,"B"
0.448209778629426,0.336504017501803,3.72102024408858,0.0402278056046995,-1.31605459370569,0.895090054670581,"A"
0.0530042267305041,1.58057223883234,7.24406107412518,0.253032370470464,0.562213557451614,-1.0986452921682,"A"
0.922267467879738,0.931343851976123,1.38171065644284,0.587643901351839,-0.0056419358292837,0.911637164940472,"A"
2.05008468562714,5.92453774852696,7.95234540055787,0.999147687678327,-0.701169110832123,-1.52021213655672,"A"
-0.491031166056535,1.70768381891072,2.62401611469146,5.01258109666803,3.94892392003545,-0.690937242052262,"A"
-2.30916887564081,0.689392244111541,3.30518005202451,0.542531756218523,9.73739695923345,-11.2113002655305,"A"
1.00573852446226,0.35860196130136,2.88454649484091,0.482851143926382,2.77556526152128,1.0200859778929,"A"
-0.709200762582393,0.558555286343309,6.84826097557225,0.900975893163532,0.102473562365874,-0.349295638731175,"B"
-0.688008616467358,1.40901149745984,1.88787312448037,0.0877664880827069,-1.8141562058487,0.752293719603788,"B"
1.0255713696967,0.637032472764731,7.5709812586249,0.772402851800335,-0.211567320682963,-0.231327132205454,"B"
-0.284773007051009,1.6723504972418,3.52282212579898,1.26735359984906,1.05200560488865,0.90091558926321,"A"
-1.22071771225454,0.715811759602887,2.4096949594423,0.94413894131304,0.0201518431561624,-1.02466267388388,"B"
0.18130347974915,0.899820564066757,2.05263164756233,0.511123789008707,-0.625321162721198,4.78153812693453,"A"
-0.138891362439045,0.481663436763348,6.12857004192865,3.41990318877583,0.964833588612684,0.600171233420764,"B"
0.00576418589988693,6.71970049878528,2.78685338684505,0.64673781208694,0.319228930446094,-1.74226179830503,"A"
0.38528040112633,1.39461965795382,2.60356052383405,0.0999700764918533,0.204512427741255,-0.899427775831882,"A"
-0.370660031792409,1.25939776258588,2.87863702148384,0.883746579660845,-5.66374490960543,-2.16680310747763,"B"
0.644376548518833,0.184176191897746,4.01837333616532,1.77472173041644,1.24843327260178,1.09734164763281,"A"
-0.220486561818751,1.93438974513624,0.116355873250729,0.977405922298411,0.0830677063855665,-0.229154907360638,"A"
0.331781963915697,0.359290656878155,4.72886635683424,0.271117843221873,-8.97199528329992,0.365972831010899,"B"
1.09683901314935,0.410031384622241,4.64356183757553,0.162476259283721,-1.25179008039662,-0.00954221095614308,"B"
0.435181490833803,2.50513135683839,3.73000703512788,0.361418096348643,2.2982354104975,-0.788796417435416,"A"
-0.325931585531227,0.635908466556489,3.79848772258557,2.02469944759252,3.49845814598757,1.50678326673614,"B"
1.14880761845109,0.174057029102712,3.04604087189132,0.665145102888346,1.21923593673641,-0.894832052264599,"B"
0.993503855962119,5.87029043159433,2.180100542783,0.441170238424093,-0.197541018065459,2.53272905067803,"B"
0.54839695950807,0.092790879488622,3.87169494634998,1.4965513965667,4.82468999376315,-0.106970222389756,"A"
0.238731735111441,1.77324558241333,0.966868634954928,2.18131557653163,0.480921566113815,-1.2115258989508,"B"
-0.627906076039371,2.76557687818538,3.13066464845728,1.10820212397249,-2.8881887218327,-0.484593487018281,"A"
1.36065244853001,0.532076572535479,19.8528613782743,0.203421366401017,0.372271215099727,-0.330114396560344,"A"
-0.600259587147127,1.55937804305125,8.48131551194452,1.71489791191163,0.707823825225463,4.24303329176195,"B"
2.18733299301658,1.55135755321231,4.74628545439939,0.322070382069796,-0.296909309410677,-6.72910859013852,"A"
1.53261062618519,2.83098059861411,1.33420239546687,0.895486775431667,0.0597610396746866,1.50532537993144,"B"
-0.235700359100477,1.6227129157522,2.99206614553777,0.532207859680057,-6.59367348518673,-0.497492984611565,"A"
-1.02642090030678,0.782795510159905,1.05781871802729,0.406864657807609,0.622623130803161,0.089232938730425,"A"
-0.710406563699301,2.49925342666169,2.269572902493,0.510811192449182,0.124553531505889,244.556186015152,"B"
0.25688370915653,2.22692643947323,1.56760118993229,0.0880409141271927,0.0895594443443547,-0.0284687692773319,"A"
-0.246691878462374,0.391970367901938,4.47943863313808,0.724406361537886,-0.944099173640658,-6.78610776838695,"A"
-0.347542599397733,0.246402861540399,0.960052301565182,2.43837959713475,-1.0825015865324,0.299333982605529,"B"
-0.951618567265016,1.17383661239198,3.13794623637678,0.57254293281585,0.744088202276843,0.0803007714262995,"B"
-0.0450277248089203,0.760360683464341,1.90323780383487,0.491689291782677,-0.0968450994594339,-0.612821081367096,"A"
-0.784904469457076,0.373237955417042,3.28274557521845,0.557296546691476,-1.86930467230776,-0.0455408870006035,"B"
-1.66794193658814,1.08755350145959,1.58196104741765,0.362375327325558,0.417931912618582,0.348544944881595,"B"
-0.380226520287762,0.267136229865431,2.21566393501671,1.86863257355037,-0.498231169491146,1.21189766467722,"B"
0.918996609060766,1.17495089040915,2.88585992847875,0.869357228624128,0.670275135140532,-17.8781050253538,"B"
-0.575346962608392,0.535299761278137,2.31632774073154,0.653642674908042,29.214646791795,-2.06435735894182,"B"
0.607964322225033,2.60430090918407,5.59566005456739,0.200557155534625,0.682550530919079,3.33216013799298,"A"
-1.61788270828916,11.2964570500448,2.651469402427,1.73943786687198,-1.1649812519951,-9.09563357826515,"A"
-0.0555619655245394,0.400124614681938,3.73489038818669,0.951373340338146,-0.80235967554021,0.594127463244579,"B"
0.519407203943462,2.87963678807515,6.26846375456326,0.718541168565762,-0.170957893017879,0.269815074590519,"A"
0.301153362166714,2.28222245182312,4.18729978095411,1.49528501832199,-25.4462457444347,0.224560859070722,"A"
0.105676194148943,0.932212743949202,5.99119910598445,0.318252153540369,1.21424045213163,-0.190897962067097,"A"
-0.640706008305376,0.63530735468999,1.84930960835292,0.197890410199761,-1.49598830205264,0.524088506670396,"A"
-0.849704346033582,4.83222829905551,6.00576406434016,0.924361478394371,0.672613225170369,-2.15118326385302,"A"
-1.02412879060491,0.134598659866518,4.26592806753968,2.83092386490944,-0.828406220133532,12.5207732379677,"A"
0.117646597100126,0.525610522731953,5.42688472181341,2.11048558024895,-1.12693934531227,-1.07459219594136,"A"
-0.947474614184802,0.237676816100453,1.64097802542569,0.982845855416569,-3.1492742134352,0.791817471831491,"B"
-0.490557443700668,4.03623948903637,5.97570729498904,0.4591831471771,-4.33674122253824,3.53938364585348,"B"
-0.256092192198247,0.826377628441539,1.69050535074123,0.562283717561513,-1.65672006725147,1.21352057194487,"A"
1.84386200523221,0.591749900064305,4.86059299846502,0.0401523350737989,-3.59061975762247,1.44275690612787,"A"
-0.651949901695459,24.144206964241,2.21210116499465,0.990757498223712,0.405052535167051,0.590014633523113,"A"
0.235386572284857,0.951193974849984,2.2022778764414,0.420179203618318,-1.7362931320702,-0.66801704489594,"A"
0.0779608495637108,0.641626248754341,2.43093396221103,0.407577690750128,12.8956128073352,-0.977835229603175,"B"
-0.961856634130129,1.34967692653996,6.78651702058299,0.10344799188897,-3.68749875273997,0.143511708263683,"A"
-0.0713080861235987,0.20837319072028,2.53050746074729,0.172678265720606,1.12649979552215,1.62821742732296,"B"
1.44455085842335,1.63281030325942,0.547627649978955,1.7599127727027,-1.35758927501741,-0.0710374233059724,"A"
0.451504053079215,0.908315765857799,4.97645816940226,0.814794836352669,0.310997990110388,0.887465529226822,"B"
0.0412329219929399,1.5976361371792,11.1933412449384,0.921665328198718,0.359781684991306,-3.59085145206519,"A"
-0.422496832339625,0.374422426647907,1.97171418382008,2.20380040431831,0.400313538250461,-0.384572524385994,"B"
-2.05324722154052,0.359520585441829,3.24430707420061,1.05483456417443,-1.71043540199396,1.18081677182675,"B"
1.13133721341418,0.499866276527036,4.41077925902901,1.27643607366354,-0.609446199272263,0.115518310534955,"B"
-1.46064007092482,0.463944858576421,4.62700160967623,1.12007219340177,-0.0763605917276913,8.48158712870433,"B"
0.739947510877334,3.66581236889921,1.90099783438439,0.375681742094457,0.313519399428771,-0.180967764406736,"B"
1.90910356921748,4.85080932328338,1.77535397413571,0.340286789927632,94.9301506337317,-4.12152451139675,"A"
-1.4438931609718,0.854796411982887,0.95937649536425,1.88737424268367,1.86011216367791,-0.135471701339887,"A"
0.701784335374711,0.698418657217452,3.26653608837768,0.110922141931951,1.79360467473408,0.996204074801478,"B"
-0.262197489402468,0.719615073247817,4.02945125889563,1.37076660893382,-0.561723359220015,3.04232719808157,"A"
-1.57214415914549,1.0716896100434,1.74655479398302,1.29947793572665,-1.34791578997936,-0.453122882543014,"B"
-1.51466765378175,1.1017548575836,8.55201299938228,0.15542146936059,-2.33051875176902,-9.88507440174853,"B"
-1.60153617357459,1.33647344557082,1.10212317745637,1.36145970593662,-0.322055412453779,0.144105433793858,"A"
-0.530906522170303,0.473937917764112,3.55978454642184,3.44845232350712,-1.04556110896882,-0.13365599213849,"B"
-1.4617555849959,0.428743522357449,0.279481862160358,0.198107982054353,18.714629702601,6.89685439072386,"A"
0.687916772975828,3.31042858786701,5.7453714528664,0.838556471238744,-2.31443314893833,-0.293078137654383,"A"
2.10010894052567,0.577742297906818,4.63039587300399,0.359305990394205,-1.35453649108401,6.42503550686578,"B"
-1.28703047603518,1.35397633328253,6.35444243716089,1.14650603658975,5.31710888944787,0.729677441190758,"B"
0.787738847475178,0.944621903371222,2.05044361284661,0.233953244344153,1.62496185179585,-1.06414439963364,"A"
0.76904224100091,0.383717224517892,2.5210081151953,0.0185575164278929,0.0437383093633548,-2.70339824223324,"A"
0.332202578950118,1.80590510516976,0.980544420748211,2.22233664790604,1.03808307328832,146.317009820472,"B"
-1.00837660827701,1.1889907921632,1.43604822445648,0.410510138608515,1.14377361036019,1.05884024648014,"B"
-0.119452606630659,4.0543215281224,3.5248305875392,0.730889373416913,1.55282955836542,1.19284843816281,"A"
-0.280395335170247,1.12463617643466,2.26447146635505,1.84786809786203,0.270377617788634,2.197703789203,"A"
0.56298953322048,0.717813309619644,4.18073157622792,2.48813738847587,-0.295420615655815,0.0247884145353361,"B"
-0.372438756103829,1.32087568358774,9.67686681761032,0.523698973003775,2.00421064884261,2.4573024086979,"A"
0.976973386685621,0.305565338569009,6.44152113793413,0.243014350067824,-0.194547113880596,-0.175563635206568,"A"
-0.374580857767014,0.433486747833568,4.97650219389241,1.13957615192504,-0.062859972054122,-0.482121709479876,"B"
1.05271146557933,1.66574629983852,1.03849630201339,0.326143694110215,0.428579907512573,0.152982125418254,"B"
-1.04917700666607,0.716683541000277,4.16410552760725,0.457589909434319,-5.73305330633098,3.63910695413478,"B"
-1.26015524475811,0.936167424330338,4.56170586790007,2.45488951528881,-4.23550072639633,1.64290085119154,"B"
3.2410399349424,0.891168541540283,3.99303806534982,2.43924583484583,0.915835892264958,-0.767494345466474,"A"
-0.416857588160432,0.521778234874041,1.29058185288695,1.82944283253493,-1.67885050535273,-2.93447203920798,"A"
0.298227591540715,0.132829535727459,1.04308746291025,0.132208484224975,-0.666290777452231,10.5539879772821,"A"
0.636569674033849,1.41741525525011,2.58197085991582,0.37858284637332,0.250819938496929,-1.89163391002071,"B"
-0.483780625708744,2.14178481611017,2.22600817070618,7.62334392550302,-1.48729578550969,-0.0655507370896145,"A"
0.516862044313609,0.275624392917561,2.34982033498549,3.21088347968247,-3.10201259575387,0.28911107818408,"B"
0.368964527385086,4.40351338311653,6.62335315884632,0.104051395931947,9.9072361758637,4.30620841629962,"A"
-0.215380507641693,1.46984187016371,8.94507022364661,0.113070632136223,1.77571130338171,-13.5596739245852,"B"
0.0652930335253153,3.82531300381732,6.14088060231438,1.2741385064599,3.44066940122193,-0.371425856413389,"B"
-0.034067253738464,0.38397782661862,7.57869363450549,0.62997251842171,0.113234833803197,-2.11467069994229,"A"
2.12845189901618,1.18149583015054,1.72579065343752,1.12417418319256,5.44293941121137,-0.364773009579917,"B"
-0.741336096272828,0.904824787553964,4.78993494319912,0.0465456803010895,-0.907913495290374,-4.63900567596069,"B"
-1.09599626707466,2.15654506005524,4.82217284859142,0.835354843134892,11.1513903445267,-1.39458434052659,"B"
0.0377883991710788,0.562221393577078,6.39473634176444,0.740976904245433,1.3702455399657,-0.169628921547041,"A"
0.310480749443137,0.989953138371162,1.26227290532094,0.162330228316071,-1.11847996938891,-2.74278359543609,"A"
0.436523478910183,0.16886441760371,3.17885653171657,0.539810876037392,0.212661925114852,0.439487616510552,"A"
-0.458365332711106,0.459497653944143,3.53063379813638,1.53343608332142,-6.21394156074362,-0.391471116344126,"A"
-1.06332613397119,1.13318684894002,2.56320448621258,0.715681062969279,-0.0524981310422484,0.168610760554829,"A"
1.26318517608949,0.493456044787631,0.448574480143106,0.379482081159949,1.10041676630278,-0.363074672833382,"B"
-0.349650387953555,0.95736602842433,1.39997623770538,0.976018778937769,-0.781019814605018,-4.95688849180251,"B"
-0.865512862653374,0.626299884463663,1.8079474713837,0.373280745465308,-0.736360176746061,-0.394713953435325,"A"
-0.236279568941097,1.83479018828757,7.70946709234195,0.455414465628564,-0.399071304041764,-5.94779675697704,"B"
-0.197175894348552,3.21712566005909,1.99015592727508,0.166802693624049,0.953726391097714,-0.0842058951918289,"B"
1.10992028971364,0.439331329881367,6.85278912392345,0.73721078939007,-5.28467156735385,-0.176839346298036,"B"
0.0847372921971965,0.735623707046677,2.10145314503417,2.12374371463869,-0.30841907388462,-1.41034366380422,"B"
0.754053785184521,4.2196882814715,5.20868939207048,0.287472780591773,0.0257622622224565,-0.648456247174348,"B"
-0.499292017172261,0.110922529454161,13.6178212272571,1.57230356140974,0.564157877468874,2.23627033371224,"A"
0.214445309581601,0.72626683399852,3.3632330420142,0.0612304555252194,1.06374156815598,3.004496515698,"B"
-0.324685911490835,7.88296643477436,2.34609372253373,0.38081946503371,-0.866295072046355,0.569891067230989,"B"
0.0945835281735714,8.96734879702854,5.33299171013937,0.981043974856619,0.227114640653765,-1.69965477221173,"A"
-0.895363357977542,1.16952223978373,1.09744223768647,0.529564724769443,-0.339685483499192,1.640554465155,"B"
-1.31080153332797,0.421637663691437,0.376643562125602,0.752681720959854,1.52191757886589,0.0438914520919313,"B"
1.99721338474797,1.17993271951333,4.36430597849747,0.05359789136351,-0.362931855866978,-0.650120015543334,"B"
0.600708823672418,0.520599422381425,5.37133516891287,0.402660274878144,-2.81190014006682,-1.13999889464732,"B"
-1.25127136162494,4.27514184643751,3.87906065997574,0.463306840491197,7.08185038566732,0.327783063864967,"A"
-0.611165916680421,0.446425540262033,0.966557829233758,0.557699135504663,-1.36216252325886,-3.06988195619704,"B"
-1.18548008459731,1.45195597429398,6.02755740541597,1.2101414957595,-0.965454320273297,-0.900055896329387,"B"
2.19881034888372,1.85864936214901,2.41879126519832,1.11087040412695,-11.4177688151783,-3.50844813345464,"B"
1.31241297643351,0.468832292067136,4.50267564119839,0.732891944435582,0.0511674895778742,-0.65084102753901,"B"
-0.265145056696353,2.34321678902909,6.62407343176457,0.491067504975945,0.245815788120108,1.70815345916317,"B"
0.54319405923209,0.473345377992198,3.86445567826484,1.69812943964245,-1.67210181352028,-4.18692072548443,"B"
-0.41433994791886,1.87806093996264,2.84372498572041,3.15692097676878,-1.21822442405872,-3.7833647210417,"A"
-0.476246894615578,2.99415373718266,5.8349613257618,0.0171356210485101,7.2697401126088,1.70280303158797,"B"
-0.788602837850243,0.372155715446557,3.91153458922691,0.0551613512014548,0.845716246714805,2.89079751281556,"A"
-0.594617267459511,3.02828072497667,3.42138156988343,1.30292769703538,-1.16573467566807,-10.0313855323254,"A"
1.65090746733669,0.612912636459974,5.96919362755062,3.66313989998257,0.0552355726717273,-0.00262725169919585,"A"
-0.0540281250854405,1.34225815837657,2.42377640565786,0.00513541195751222,-7.30532004502416,0.517439363535036,"A"
0.119245236427584,1.22364911505896,2.78509723296425,0.754883029250385,0.261213377166531,-3.47289940883717,"A"
0.243687429599092,0.652335429881219,0.140735269377028,2.93610799295788,-0.316933025003745,-11.9501033519291,"B"
1.23247587848534,1.3074816337299,1.30079720661722,0.128713930491358,-0.798422971452893,4.57117645363443,"B"
-0.51606383094478,0.292166648512927,0.888062459595093,1.00996059454502,4.62708122568854,4.74797901616499,"B"
-0.992507150392037,0.872723172786022,8.39758894380249,0.642523503862321,-2.67043647668054,0.166540986681198,"A"
1.67569693240319,2.28368606264372,4.87468421587336,0.48244055127725,-0.890331385097851,1.32358527141689,"A"
-0.441163216905286,0.113707644193836,2.76462760808092,0.381344767287374,0.801642100857023,0.00332624370723794,"A"
-0.723065969939874,0.225840521166747,2.22323378366513,0.247921119909734,7.50019173023705,-1.16453059916274,"A"
-1.23627311888329,0.312879371405283,8.1565944686222,0.121296673547477,0.000294499315592192,0.396698538463713,"A"
-1.2847157223178,0.204111330930283,1.88261360489551,0.734278357545746,-1.03835264205031,0.765456487333471,"B"
-0.573973479297987,1.52132708974035,6.720629182984,2.92951334996109,-1.16370741689258,-3.73115093680427,"A"
0.617985817166529,0.370490176133782,7.10216236870142,1.01247326562555,0.356872839220491,-0.183057558473634,"B"
1.10984813892972,0.114801918297359,3.34969626005585,0.719142990096395,-1.24946840379092,0.0282829493418645,"B"
0.707588353835588,0.528575955448147,4.16394164775094,0.281863102223724,-1.14924570146106,1.15914421898294,"B"
-0.363657297095253,0.676626909702457,9.95625708561237,0.184924353379756,4.28215448201635,0.280630952329739,"A"
0.0597499373846007,2.35557644809831,4.72963338926545,1.50205633967164,1.93875511775529,0.019805500305321,"B"
-0.70459646368007,0.331624446360949,2.73914678306084,1.09072531755538,0.855773249517773,-3.10717751025463,"A"
-0.71721816157401,3.19404856816039,2.50487059755745,0.294210861437023,-1.91023620710913,-5.11558356203536,"B"
0.88465049897692,1.48938415485544,0.331092357733475,0.292872070334852,0.247391391112416,36.8386414857231,"A"
-1.01559257860354,1.43670479944949,4.31245252584225,1.16175241577895,0.682820290109294,-5.28308545839081,"A"
1.95529396549246,0.42633678483833,5.40621358522143,1.09085082258554,1.22916696620001,3.12093267142247,"B"
-0.0903195939658516,7.0545153000064,10.22076603362,1.16749434634568,-1.32348159709056,-0.368895396417269,"B"
0.214538826629216,0.848512186423291,5.20066269207757,0.0999627713588998,2.03314384212971,1.13723664800622,"B"
-0.738527704739573,0.161234156212802,10.9056107678575,1.03107295553656,-0.00436035664181266,-444.494667250422,"A"
-0.57438868976327,0.815579421765753,6.59247118659971,1.46564636839171,0.612599185036822,0.927646743519828,"A"
-1.31701613230524,0.14450458082341,1.87725741822481,2.20982536474679,-0.196355641543351,1.10035288093131,"B"
-0.182925388372727,0.7330729087651,2.56051038310183,0.496525415219367,0.490043459888716,0.0790222371426677,"B"
0.418982404924464,0.655585202568814,3.57879954837458,1.46155356979909,-0.563952339637423,-0.426478165803233,"A"
0.32430434416138,1.977492623432,1.40310479132569,4.41539936114974,-0.482003440959899,-1.01255774562473,"A"
-0.781536487054751,2.7442180904642,1.62127589066501,0.234540267172675,1.11968074774289,-0.724607380923334,"B"
-0.788621970854002,0.483789702864449,2.33504790648608,0.143990638665855,1.36927402902905,3.03162841520631,"A"
-0.502198718342861,2.23917807644926,2.87774828167951,2.13806228656336,-2.36454511489554,1.98128878149979,"B"
1.49606066984635,4.15504438129344,7.515600938797,0.0055555896833539,-2.22085953487907,1.40780316395484,"A"
-1.13730362066574,0.456510305195004,7.33447771456698,0.716744442770447,4.99413072786766,-3.16549162704115,"B"
-0.179051594380198,0.520792095143254,5.51825496414626,0.171155663207173,-3.00364497814626,4.6223608496373,"A"
1.90236182167893,1.91703239582959,1.93327535223823,1.8861492293978,0.0741673780077448,-4.79535770928505,"A"
-0.100974885328808,1.20087201246229,0.813103975436904,1.92613810664954,-1.69456898284364,-1.92069162396499,"A"
-1.35984070382139,1.73113101439492,2.07629786045384,0.112469510150952,3.25418983986308,-1.34638474285285,"B"
-0.664769435274062,4.07424027833612,2.68346325390383,0.174529424402863,1.48636378884041,2.43941146054718,"B"
0.485459978904878,1.4726788946319,11.6376860116465,1.72228202960434,2.43141649293342,0.733798384161895,"A"
-0.375602871669773,2.86251689250682,0.746907872288669,0.288449397776276,-1.23413936186811,13.6056785138813,"B"
-0.561876363549783,1.86433694113103,1.33341393111761,1.9504859279001,8.87644476281049,85.9372678906681,"A"
-0.343917234128459,1.54283308177721,3.24262405786748,0.0641045798547566,-5.51532249449982,-1.82271352328366,"B"
0.0904966471392212,1.47120889177789,0.518323992337182,1.02126020282031,1.35265159387998,-3.31173843706884,"B"
1.59850877114583,3.63759702055006,2.3080764009075,0.153286504559219,-0.375422910626158,12.4293930643163,"B"
-0.088565112138884,0.367049018771939,3.67959760246019,0.147492421325296,-1.04666097031112,-4.21566930382092,"A"
1.08079949615152,0.331150365885736,3.91303786610562,0.803220986346615,-5.53840670781408,0.307346705424866,"B"
0.630754115650567,1.80750240098776,3.16083519708363,1.78827261041127,-0.086668626896766,-0.761604720811459,"A"
-0.113639895506141,0.887195722653086,4.81197400333438,0.723617592621671,0.940290483456853,-3.05367789862863,"A"
